Department,Subject,Course,Section,professor_id,A,B,C,D,F,W,Total,Semester,Year
Communicatio,FILM,FILM    5,2239,151,35,28,0,5,6,7,81,Spring,2014
Communicatio,FILM,FILM    5,2240,150,15,9,2,0,0,5,31,Spring,2014
Communicatio,FILM,FILM    6,2241,152,13,9,1,0,0,5,28,Spring,2014
Communicatio,FILM,FILM    7,4212,153,17,16,1,0,0,0,34,Spring,2014
Communicatio,FILM,FILM    8,4213,154,18,12,6,0,0,3,39,Spring,2014
Communicatio,FILM,FILM    9,4214,151,38,25,0,3,1,5,72,Spring,2014
Communicatio,FILM,FILM   11,2242,155,21,6,1,0,0,2,30,Spring,2014
Communicatio,FILM,FILM   20,2243,156,12,9,4,0,1,4,30,Spring,2014
Communicatio,FILM,FILM   20,3264,157,15,11,4,3,2,3,38,Spring,2014
Communicatio,FILM,FILM   21,4216,158,8,6,3,1,1,11,30,Spring,2014
Communicatio,FILM,FILM   21,4217,157,7,5,1,1,4,6,24,Spring,2014
Communicatio,FILM,FILM   30,2244,159,18,6,2,0,0,3,29,Spring,2014
Communicatio,FILM,FILM   31,2245,160,25,2,0,0,0,5,32,Spring,2014
Communicatio,FILM,FILM   31,2246,160,23,7,0,0,0,1,31,Spring,2014
Communicatio,FILM,FILM   32,2247,153,24,3,0,0,0,0,27,Spring,2014
Communicatio,FILM,FILM   33,2248,153,21,1,0,0,0,0,22,Spring,2014
Communicatio,FILM,FILM   40,2249,161,14,7,4,0,0,3,28,Spring,2014
Communicatio,FILM,FILM   40,3271,161,13,13,1,0,2,2,31,Spring,2014
Communicatio,JOURN,JOURN   1,2457,162,16,3,1,1,1,1,23,Spring,2014
Communicatio,JOURN,JOURN   1,2458,163,6,5,0,0,2,6,19,Spring,2014
Communicatio,JOURN,JOURN   1,4265,164,16,2,0,0,0,4,22,Spring,2014
Communicatio,JOURN,JOURN   4A,4266,165,1,2,0,0,1,3,7,Spring,2014
Communicatio,JOURN,JOURN   8,2459,162,9,7,4,0,3,4,27,Spring,2014
Communicatio,JOURN,JOURN   8,4267,162,7,5,3,1,1,5,22,Spring,2014
Communicatio,JOURN,JOURN  15,4268,163,4,3,1,2,6,10,26,Spring,2014
Communicatio,JOURN,JOURN  16,2460,163,10,1,1,0,3,4,19,Spring,2014
Communicatio,JOURN,JOURN  17,2461,163,2,0,0,0,0,0,2,Spring,2014
Communicatio,JOURN,JOURN  17,2462,163,3,0,0,0,0,1,4,Spring,2014
Communicatio,JOURN,JOURN  21,2463,166,5,0,0,0,2,6,13,Spring,2014
Communicatio,JOURN,JOURN  22,2464,166,4,1,0,0,1,0,6,Spring,2014
Communicatio,JOURN,JOURN  43,4269,118,3,7,2,0,0,3,15,Spring,2014
Communicatio,JOURN,JOURN  90A,2465,163,0,0,0,0,0,1,1,Spring,2014
Communicatio,MEDIA,MEDIA   1,2704,154,21,11,5,0,1,3,41,Spring,2014
Communicatio,MEDIA,MEDIA   1,2705,167,5,15,6,4,3,2,35,Spring,2014
Communicatio,MEDIA,MEDIA   1,2706,168,16,9,4,0,1,0,30,Spring,2014
Communicatio,MEDIA,MEDIA   1,2707,169,15,16,6,3,1,2,43,Spring,2014
Communicatio,MEDIA,MEDIA   1,2708,170,12,12,3,0,4,4,35,Spring,2014
Communicatio,MEDIA,MEDIA   1,2709,167,8,17,7,1,0,1,34,Spring,2014
Communicatio,MEDIA,MEDIA   1,2710,168,15,8,1,1,5,0,30,Spring,2014
Communicatio,MEDIA,MEDIA   1,2711,171,7,5,8,4,2,2,28,Spring,2014
Communicatio,MEDIA,MEDIA   1,2712,172,12,8,2,4,1,5,32,Spring,2014
Communicatio,MEDIA,MEDIA   1,2713,169,12,12,8,3,5,5,45,Spring,2014
Communicatio,MEDIA,MEDIA   1,2714,172,19,6,1,0,0,1,27,Spring,2014
Communicatio,MEDIA,MEDIA   1,2715,173,18,11,6,0,2,0,37,Spring,2014
Communicatio,MEDIA,MEDIA   1,2716,174,19,8,5,6,1,2,41,Spring,2014
Communicatio,MEDIA,MEDIA   1,2717,172,29,2,1,0,0,2,34,Spring,2014
Communicatio,MEDIA,MEDIA   1,2718,172,25,4,3,0,0,0,32,Spring,2014
Communicatio,MEDIA,MEDIA   1,2719,168,19,4,5,0,2,3,33,Spring,2014
Communicatio,MEDIA,MEDIA   1,3341,168,15,4,3,0,2,0,24,Spring,2014
Communicatio,MEDIA,MEDIA   1,4347,173,16,9,4,0,2,4,35,Spring,2014
Communicatio,MEDIA,MEDIA   1,4348,175,6,12,5,1,3,9,36,Spring,2014
Communicatio,MEDIA,MEDIA   1,4349,173,15,9,4,2,1,5,36,Spring,2014
Communicatio,MEDIA,MEDIA   1,4350,176,10,13,6,4,1,2,36,Spring,2014
Communicatio,MEDIA,MEDIA   1,4351,176,12,4,8,5,2,7,38,Spring,2014
Communicatio,MEDIA,MEDIA   2,2720,177,12,5,1,4,2,10,34,Spring,2014
Communicatio,MEDIA,MEDIA  10,2721,168,13,8,8,2,4,4,39,Spring,2014
Communicatio,MEDIA,MEDIA  10,2722,178,22,8,1,0,2,2,35,Spring,2014
Communicatio,MEDIA,MEDIA  10,2723,178,25,8,5,1,1,0,40,Spring,2014
Communicatio,MEDIA,MEDIA  10,2724,168,20,12,3,1,1,1,38,Spring,2014
Communicatio,MEDIA,MEDIA  10,2725,178,22,7,7,1,2,0,39,Spring,2014
Communicatio,MEDIA,MEDIA  10,2726,179,17,5,0,0,0,0,22,Spring,2014
Communicatio,MEDIA,MEDIA  10,2727,177,33,11,2,1,0,1,48,Spring,2014
Communicatio,MEDIA,MEDIA  10,2728,177,35,9,1,0,3,2,50,Spring,2014
Communicatio,MEDIA,MEDIA  10,2729,172,16,7,3,2,0,1,29,Spring,2014
Communicatio,MEDIA,MEDIA  10,2730,175,19,13,1,0,3,1,37,Spring,2014
Communicatio,MEDIA,MEDIA  10,2731,165,19,17,12,0,1,7,56,Spring,2014
Communicatio,MEDIA,MEDIA  10,2732,174,16,10,6,10,0,4,46,Spring,2014
Communicatio,MEDIA,MEDIA  10,2733,180,28,5,2,3,2,1,41,Spring,2014
Communicatio,MEDIA,MEDIA  10,2734,181,7,13,3,0,2,8,33,Spring,2014
Communicatio,MEDIA,MEDIA  10,2735,164,27,6,4,0,0,2,39,Spring,2014
Communicatio,MEDIA,MEDIA  10,2736,164,38,3,0,0,1,0,42,Spring,2014
Communicatio,MEDIA,MEDIA  10,3344,181,6,4,1,0,1,4,16,Spring,2014
Communicatio,MEDIA,MEDIA  10,4352,182,13,6,6,0,0,4,29,Spring,2014
Communicatio,MEDIA,MEDIA  10,4353,180,17,8,3,2,1,2,33,Spring,2014
Communicatio,MEDIA,MEDIA  10,4354,183,5,9,12,3,5,4,38,Spring,2014
Communicatio,MEDIA,MEDIA  10,4355,180,21,4,4,11,3,1,44,Spring,2014
Communicatio,MEDIA,MEDIA  10,4356,169,10,3,5,4,3,8,33,Spring,2014
Communicatio,MEDIA,MEDIA  11,2737,182,16,6,0,0,0,8,30,Spring,2014
Communicatio,MEDIA,MEDIA  11,4357,184,11,7,2,1,4,4,29,Spring,2014
Communicatio,MEDIA,MEDIA  12,2738,165,7,4,7,1,3,9,31,Spring,2014
Communicatio,MEDIA,MEDIA  13,2739,170,16,5,1,2,0,7,31,Spring,2014
Communicatio,MEDIA,MEDIA  13,4358,170,15,7,2,1,1,5,31,Spring,2014
Communicatio,MEDIA,MEDIA  14,4359,165,9,1,6,0,0,2,18,Spring,2014
Communicatio,MEDIA,MEDIA  17,4360,185,10,4,3,2,0,10,29,Spring,2014
Communicatio,MEDIA,MEDIA  18,4361,118,3,6,2,0,2,3,16,Spring,2014
Communicatio,MEDIA,MEDIA  19,2740,184,7,5,1,0,0,6,19,Spring,2014
Communicatio,MEDIA,MEDIA  20,3257,186,8,10,2,1,0,3,24,Spring,2014
Communicatio,MEDIA,MEDIA  46,2741,187,13,2,1,1,1,9,27,Spring,2014
Communicatio,MEDIA,MEDIA  48,2742,182,7,4,0,0,0,4,15,Spring,2014
Communicatio,MEDIA,MEDIA  88A,2743,148,2,0,0,0,1,0,3,Spring,2014
Communicatio,MEDIA,MEDIA  88B,2744,148,0,0,0,0,0,1,1,Spring,2014
Communicatio,MEDIA,MEDIA  90B,3276,160,0,0,0,0,0,0,0,Spring,2014
Communicatio,MEDIA,MEDIA  90B,3366,148,0,0,0,0,0,0,0,Spring,2014
Communicatio,PHOTO,PHOTO  13,2981,166,4,1,1,2,4,6,18,Spring,2014
Communicatio,PHOTO,PHOTO  14,2982,166,2,1,3,1,0,4,11,Spring,2014
Cosmetology,COSM,COSM   10,1478,188,13,8,4,3,0,6,34,Spring,2014
Cosmetology,COSM,COSM   10,1479,188,15,13,1,0,0,8,37,Spring,2014
Cosmetology,COSM,COSM   11A,1480,189,1,11,8,1,3,5,29,Spring,2014
Cosmetology,COSM,COSM   11A,1481,189,1,3,5,2,2,10,23,Spring,2014
Cosmetology,COSM,COSM   11B,1482,190,9,8,2,3,6,0,28,Spring,2014
Cosmetology,COSM,COSM   11B,1483,190,3,8,0,2,3,2,18,Spring,2014
Cosmetology,COSM,COSM   11C,1484,191,4,9,10,0,2,4,29,Spring,2014
Cosmetology,COSM,COSM   11C,1485,191,3,4,4,3,1,7,22,Spring,2014
Cosmetology,COSM,COSM   11D,1486,192,27,3,0,0,0,2,32,Spring,2014
Cosmetology,COSM,COSM   11D,1487,192,15,1,0,0,1,4,21,Spring,2014
Cosmetology,COSM,COSM   14A,1488,193,2,14,6,2,2,5,31,Spring,2014
Cosmetology,COSM,COSM   14A,1489,193,4,4,6,0,0,4,18,Spring,2014
Cosmetology,COSM,COSM   14B,1490,193,8,9,5,5,4,4,35,Spring,2014
Cosmetology,COSM,COSM   14B,1491,193,3,5,4,0,0,4,16,Spring,2014
Cosmetology,COSM,COSM   16,1492,192,15,1,0,0,0,11,27,Spring,2014
Cosmetology,COSM,COSM   16,1493,192,15,1,0,0,3,9,28,Spring,2014
Cosmetology,COSM,COSM   18,1494,194,18,3,3,0,0,8,32,Spring,2014
Cosmetology,COSM,COSM   18,1495,194,13,5,1,0,0,4,23,Spring,2014
Cosmetology,COSM,COSM   20,1496,195,12,12,5,0,1,2,32,Spring,2014
Cosmetology,COSM,COSM   20,1497,195,20,10,2,0,1,10,43,Spring,2014
Cosmetology,COSM,COSM   21A,1498,192,12,1,0,0,2,4,19,Spring,2014
Cosmetology,COSM,COSM   21A,1499,192,18,0,0,0,1,2,21,Spring,2014
Cosmetology,COSM,COSM   21B,1500,196,5,5,2,5,0,8,25,Spring,2014
Cosmetology,COSM,COSM   21B,1501,196,4,1,4,0,0,4,13,Spring,2014
Cosmetology,COSM,COSM   21C,1502,190,9,3,3,0,0,3,18,Spring,2014
Cosmetology,COSM,COSM   21C,1503,190,4,7,2,0,0,2,15,Spring,2014
Cosmetology,COSM,COSM   21D,1504,192,10,5,1,0,2,1,19,Spring,2014
Cosmetology,COSM,COSM   21D,1505,192,17,1,0,0,0,0,18,Spring,2014
Cosmetology,COSM,COSM   24,1506,197,4,4,1,0,2,1,12,Spring,2014
Cosmetology,COSM,COSM   24,3373,197,2,0,0,0,1,1,4,Spring,2014
Cosmetology,COSM,COSM   26,1508,196,6,3,5,1,0,5,20,Spring,2014
Cosmetology,COSM,COSM   26,1509,196,0,5,4,3,1,7,20,Spring,2014
Cosmetology,COSM,COSM   28A,1510,189,10,14,6,2,1,2,35,Spring,2014
Cosmetology,COSM,COSM   28A,1511,189,6,8,6,2,5,3,30,Spring,2014
Cosmetology,COSM,COSM   28B,1512,194,14,9,2,0,0,1,26,Spring,2014
Cosmetology,COSM,COSM   28B,1513,194,17,6,2,3,0,0,28,Spring,2014
Cosmetology,COSM,COSM   30,1515,195,20,4,2,0,3,0,29,Spring,2014
Cosmetology,COSM,COSM   30,1516,195,21,9,2,0,1,3,36,Spring,2014
Cosmetology,COSM,COSM   31A,1517,198,11,6,0,0,0,4,21,Spring,2014
Cosmetology,COSM,COSM   31A,1518,198,5,0,0,0,3,3,11,Spring,2014
Cosmetology,COSM,COSM   31B,1519,190,3,8,3,2,1,3,20,Spring,2014
Cosmetology,COSM,COSM   31B,1520,190,11,8,0,1,1,1,22,Spring,2014
Cosmetology,COSM,COSM   31C,1521,191,7,6,0,0,1,4,18,Spring,2014
Cosmetology,COSM,COSM   31C,1522,191,4,6,6,1,0,3,20,Spring,2014
Cosmetology,COSM,COSM   36,1523,199,18,0,1,1,0,0,20,Spring,2014
Cosmetology,COSM,COSM   36,1524,199,11,6,0,0,0,3,20,Spring,2014
Cosmetology,COSM,COSM   38,1525,194,16,8,2,0,0,6,32,Spring,2014
Cosmetology,COSM,COSM   38,1526,194,9,8,2,0,0,2,21,Spring,2014
Cosmetology,COSM,COSM   40,1528,200,3,9,2,0,0,5,19,Spring,2014
Cosmetology,COSM,COSM   40,1529,200,16,5,3,0,4,1,29,Spring,2014
Cosmetology,COSM,COSM   41B,1530,191,3,8,2,0,1,2,16,Spring,2014
Cosmetology,COSM,COSM   41B,1531,191,10,11,0,0,1,0,22,Spring,2014
Cosmetology,COSM,COSM   42,1532,198,9,1,2,0,1,6,19,Spring,2014
Cosmetology,COSM,COSM   42,1533,198,9,7,0,0,3,5,24,Spring,2014
Cosmetology,COSM,COSM   46,1534,201,8,6,2,0,0,1,17,Spring,2014
Cosmetology,COSM,COSM   46,1535,201,6,3,1,1,0,3,14,Spring,2014
Cosmetology,COSM,COSM   48,1536,202,11,2,6,2,0,3,24,Spring,2014
Cosmetology,COSM,COSM   48,1537,202,16,6,2,1,1,1,27,Spring,2014
Cosmetology,COSM,COSM   48B,1538,189,4,13,0,0,0,4,21,Spring,2014
Cosmetology,COSM,COSM   48B,1539,189,9,16,4,0,1,4,34,Spring,2014
Cosmetology,COSM,COSM   50A,1541,192,1,12,0,0,10,1,24,Spring,2014
Cosmetology,COSM,COSM   50A,1542,192,6,7,0,0,0,1,14,Spring,2014
Cosmetology,COSM,COSM   50B,1543,203,3,5,0,0,2,2,12,Spring,2014
Cosmetology,COSM,COSM   50B,1544,203,4,7,0,0,0,5,16,Spring,2014
Cosmetology,COSM,COSM   50C,1545,200,13,6,0,0,2,1,22,Spring,2014
Cosmetology,COSM,COSM   50C,1546,200,6,3,0,0,1,0,10,Spring,2014
Cosmetology,COSM,COSM   64,1548,189,10,13,1,4,4,8,40,Spring,2014
Cosmetology,COSM,COSM   64,1549,189,7,9,7,4,1,8,36,Spring,2014
Cosmetology,COSM,COSM   88A,1551,198,0,0,0,0,0,0,0,Spring,2014
Cosmetology,COSM,COSM   95A,3304,198,0,0,0,0,0,7,7,Spring,2014
Cosmetology,COSM,COSM   95B,3305,203,0,0,0,0,0,5,5,Spring,2014
Cosmetology,COSM,COSM   95C,3306,190,0,0,0,0,0,1,1,Spring,2014
Cosmetology,COSM,COSM   95D,3307,196,0,0,0,0,0,0,0,Spring,2014
Counseling,COUNS,COUNS   1,1552,204,0,0,0,0,0,10,10,Spring,2014
Counseling,COUNS,COUNS   1,1553,205,0,0,0,0,0,3,3,Spring,2014
Counseling,COUNS,COUNS  11,1554,206,0,0,0,0,0,1,1,Spring,2014
Counseling,COUNS,COUNS  11,1555,207,0,0,0,0,0,1,1,Spring,2014
Counseling,COUNS,COUNS  11,1556,208,0,0,0,0,0,2,2,Spring,2014
Counseling,COUNS,COUNS  11,1557,209,0,0,0,0,0,0,0,Spring,2014
Counseling,COUNS,COUNS  11,1558,210,0,0,0,0,0,1,1,Spring,2014
Counseling,COUNS,COUNS  11,1559,211,0,0,0,0,0,3,3,Spring,2014
Counseling,COUNS,COUNS  11,1560,204,0,0,0,0,0,3,3,Spring,2014
Counseling,COUNS,COUNS  11,1561,204,0,0,0,0,0,2,2,Spring,2014
Counseling,COUNS,COUNS  11,1562,212,0,0,0,0,0,2,2,Spring,2014
Counseling,COUNS,COUNS  11,1563,213,0,0,0,0,0,1,1,Spring,2014
Counseling,COUNS,COUNS  12,1564,214,20,8,1,0,1,6,36,Spring,2014
Counseling,COUNS,COUNS  12,1565,214,13,4,4,1,7,2,31,Spring,2014
Counseling,COUNS,COUNS  12,1566,215,25,5,1,0,2,5,38,Spring,2014
Counseling,COUNS,COUNS  12,1567,215,13,6,3,1,2,17,42,Spring,2014
Counseling,COUNS,COUNS  12,1568,216,23,0,0,0,1,4,28,Spring,2014
Counseling,COUNS,COUNS  12,1569,216,10,1,0,0,8,3,22,Spring,2014
Counseling,COUNS,COUNS  12,1570,217,26,5,0,0,5,6,42,Spring,2014
Counseling,COUNS,COUNS  12,1571,217,26,4,0,0,6,3,39,Spring,2014
Counseling,COUNS,COUNS  12,4099,218,11,2,4,0,4,4,25,Spring,2014
Counseling,COUNS,COUNS  12,4100,218,11,4,6,0,3,16,40,Spring,2014
Counseling,COUNS,COUNS  20,1574,219,5,5,1,2,4,13,30,Spring,2014
Counseling,COUNS,COUNS  20,1575,219,8,3,5,1,10,9,36,Spring,2014
Counseling,COUNS,COUNS  20,1576,220,9,4,0,0,2,8,23,Spring,2014
Counseling,COUNS,COUNS  20,1577,219,10,9,4,3,5,8,39,Spring,2014
Counseling,COUNS,COUNS  20,1578,219,15,2,6,0,4,8,35,Spring,2014
Counseling,COUNS,COUNS  20,1579,221,9,5,4,2,2,6,28,Spring,2014
Counseling,COUNS,COUNS  20,1580,222,3,11,5,2,1,10,32,Spring,2014
Counseling,COUNS,COUNS  20,1581,223,3,6,5,1,10,7,32,Spring,2014
Counseling,COUNS,COUNS  20,1582,223,5,3,3,0,6,10,27,Spring,2014
Counseling,COUNS,COUNS  20,1583,205,1,2,7,2,2,12,26,Spring,2014
Counseling,COUNS,COUNS  20,1584,224,12,4,2,2,4,9,33,Spring,2014
Counseling,COUNS,COUNS  20,1585,225,6,10,4,2,5,7,34,Spring,2014
Counseling,COUNS,COUNS  20,1586,226,7,3,3,0,6,17,36,Spring,2014
Counseling,COUNS,COUNS  20,1587,222,11,11,2,1,0,3,28,Spring,2014
Counseling,COUNS,COUNS  20,1588,227,13,8,4,3,3,3,34,Spring,2014
Counseling,COUNS,COUNS  20,1589,211,18,4,4,3,1,10,40,Spring,2014
Counseling,COUNS,COUNS  20,1590,228,13,8,4,2,0,3,30,Spring,2014
Counseling,COUNS,COUNS  20,1591,229,4,4,5,5,9,9,36,Spring,2014
Counseling,COUNS,COUNS  20,1592,226,12,4,0,0,6,10,32,Spring,2014
Counseling,COUNS,COUNS  20,1593,222,16,6,2,0,3,6,33,Spring,2014
Counseling,COUNS,COUNS  20,1594,223,2,3,6,3,8,12,34,Spring,2014
Counseling,COUNS,COUNS  20,1595,227,8,11,0,0,3,8,30,Spring,2014
Counseling,COUNS,COUNS  20,1596,204,14,5,2,1,4,6,32,Spring,2014
Counseling,COUNS,COUNS  20,1597,230,6,7,4,2,5,4,28,Spring,2014
Counseling,COUNS,COUNS  20,1598,231,4,6,12,0,7,14,43,Spring,2014
Counseling,COUNS,COUNS  20,1599,232,21,8,4,1,4,2,40,Spring,2014
Counseling,COUNS,COUNS  20,1600,233,14,6,4,0,0,4,28,Spring,2014
Counseling,COUNS,COUNS  20,1601,228,1,9,2,6,3,8,29,Spring,2014
Counseling,COUNS,COUNS  20,1602,232,7,9,5,4,6,3,34,Spring,2014
Counseling,COUNS,COUNS  20,1603,234,9,8,2,2,5,5,31,Spring,2014
Counseling,COUNS,COUNS  20,1604,234,10,4,4,0,6,12,36,Spring,2014
Counseling,COUNS,COUNS  20,1605,235,7,5,0,2,1,10,25,Spring,2014
Counseling,COUNS,COUNS  20,1606,236,16,2,0,0,5,3,26,Spring,2014
Counseling,COUNS,COUNS  20,1607,237,14,8,3,1,2,1,29,Spring,2014
Counseling,COUNS,COUNS  20,1608,236,7,4,2,0,2,7,22,Spring,2014
Counseling,COUNS,COUNS  20,1609,237,15,6,0,1,1,3,26,Spring,2014
Counseling,COUNS,COUNS  20,1610,237,11,4,2,2,3,10,32,Spring,2014
Counseling,COUNS,COUNS  20,4102,238,2,3,3,2,10,3,23,Spring,2014
Counseling,COUNS,COUNS  20,4103,239,19,5,0,0,2,5,31,Spring,2014
Counseling,COUNS,COUNS  20,4104,240,8,5,0,2,7,2,24,Spring,2014
Counseling,COUNS,COUNS  88,1628,237,1,0,0,0,0,0,1,Spring,2014
Counseling,COUNS,COUNS  88,3273,241,3,2,0,0,0,1,6,Spring,2014
Counseling,COUNS,COUNS  88,1629,237,2,0,0,0,0,0,2,Spring,2014
Counseling,COUNS,COUNS  90,1630,242,0,0,0,0,0,0,0,Spring,2014
Counseling,COUNS,COUNS  90,1631,242,0,0,0,0,0,1,1,Spring,2014
Counseling,COUNS,COUNS  90,1632,242,0,0,0,0,0,1,1,Spring,2014
Counseling,COUNS,COUNS  90,1633,242,0,0,0,0,0,0,0,Spring,2014
CSIS,ACCTG,ACCTG  35,1048,84,11,3,1,0,1,2,18,Spring,2014
CSIS,ACCTG,ACCTG  35,1049,243,4,3,7,0,3,4,21,Spring,2014
CSIS,ACCTG,ACCTG  35,1050,243,11,2,0,0,0,4,17,Spring,2014
CSIS,CIS,CIS     1,1368,244,5,16,4,1,0,7,33,Spring,2014
CSIS,CIS,CIS     1,1369,244,3,16,5,3,2,5,34,Spring,2014
CSIS,CIS,CIS     1,1370,245,5,6,4,3,10,1,29,Spring,2014
CSIS,CIS,CIS     1,1371,244,10,16,2,2,1,2,33,Spring,2014
CSIS,CIS,CIS     1,1372,245,8,5,0,0,7,5,25,Spring,2014
CSIS,CIS,CIS     1,1373,246,3,7,4,2,3,3,22,Spring,2014
CSIS,CIS,CIS     1,1374,247,20,1,3,0,2,0,26,Spring,2014
CSIS,CIS,CIS     1,1375,247,22,1,0,0,2,0,25,Spring,2014
CSIS,CIS,CIS     1,1376,246,6,5,4,1,1,7,24,Spring,2014
CSIS,CIS,CIS     1,1377,84,7,7,0,0,1,4,19,Spring,2014
CSIS,CIS,CIS     1,1378,84,6,3,1,0,3,6,19,Spring,2014
CSIS,CIS,CIS     1,4079,248,10,5,2,0,6,6,29,Spring,2014
CSIS,CIS,CIS     4,1379,245,2,6,4,4,7,4,27,Spring,2014
CSIS,CIS,CIS     4,1380,249,13,8,7,0,6,7,41,Spring,2014
CSIS,CIS,CIS     4,1381,250,19,9,3,1,0,4,36,Spring,2014
CSIS,CIS,CIS     4,1382,251,12,8,2,0,4,5,31,Spring,2014
CSIS,CIS,CIS     4,1383,249,18,5,6,2,3,2,36,Spring,2014
CSIS,CIS,CIS     4,1384,249,16,8,3,1,4,7,39,Spring,2014
CSIS,CIS,CIS     4,1385,247,31,0,0,0,1,1,33,Spring,2014
CSIS,CIS,CIS     4,1386,250,27,3,1,0,0,4,35,Spring,2014
CSIS,CIS,CIS     4,1387,252,29,1,1,0,1,1,33,Spring,2014
CSIS,CIS,CIS     4,1388,250,16,3,1,0,2,7,29,Spring,2014
CSIS,CIS,CIS     4,1389,250,9,4,2,0,1,9,25,Spring,2014
CSIS,CIS,CIS     4,1390,247,22,1,2,1,4,1,31,Spring,2014
CSIS,CIS,CIS     4,1391,247,15,5,1,0,2,1,24,Spring,2014
CSIS,CIS,CIS     4,1392,247,14,4,0,0,3,2,23,Spring,2014
CSIS,CIS,CIS     4,1393,253,6,7,3,0,2,3,21,Spring,2014
CSIS,CIS,CIS     4,1394,253,14,2,1,0,2,2,21,Spring,2014
CSIS,CIS,CIS     4,1395,253,9,3,1,1,3,2,19,Spring,2014
CSIS,CIS,CIS     4,1396,252,15,3,1,0,2,3,24,Spring,2014
CSIS,CIS,CIS     4,4080,252,30,1,1,1,0,2,35,Spring,2014
CSIS,CIS,CIS     4,4081,248,21,5,2,1,5,2,36,Spring,2014
CSIS,CIS,CIS     9A,4082,254,5,0,1,1,1,0,8,Spring,2014
CSIS,CIS,CIS     9B,1397,255,3,1,0,0,1,2,7,Spring,2014
CSIS,CIS,CIS    27,1398,104,6,4,2,2,0,3,17,Spring,2014
CSIS,CIS,CIS    30,1399,256,20,8,3,2,1,6,40,Spring,2014
CSIS,CIS,CIS    32,1400,247,13,3,1,0,2,2,21,Spring,2014
CSIS,CIS,CIS    34,1401,256,10,2,2,0,2,6,22,Spring,2014
CSIS,CIS,CIS    35,1402,84,1,0,1,0,0,0,2,Spring,2014
CSIS,CIS,CIS    35,1403,243,0,3,0,0,1,2,6,Spring,2014
CSIS,CIS,CIS    35,1404,243,0,4,0,1,0,2,7,Spring,2014
CSIS,CIS,CIS    36P,1405,84,12,2,1,0,3,9,27,Spring,2014
CSIS,CIS,CIS    37A,1406,253,15,3,1,1,0,5,25,Spring,2014
CSIS,CIS,CIS    37B,1407,253,13,5,1,1,1,2,23,Spring,2014
CSIS,CIS,CIS    50,1408,257,8,2,2,0,3,2,17,Spring,2014
CSIS,CIS,CIS    50,1409,256,7,4,3,1,3,6,24,Spring,2014
CSIS,CIS,CIS    50,1410,256,9,1,4,0,4,9,27,Spring,2014
CSIS,CIS,CIS    51,1411,257,10,2,1,0,4,7,24,Spring,2014
CSIS,CIS,CIS    51,1412,255,5,4,1,0,2,4,16,Spring,2014
CSIS,CIS,CIS    54,1413,258,16,5,2,0,0,8,31,Spring,2014
CSIS,CIS,CIS    57,4084,258,13,4,0,0,0,3,20,Spring,2014
CSIS,CIS,CIS    59A,1414,257,10,3,0,2,6,3,24,Spring,2014
CSIS,CIS,CIS    59A,1415,250,14,2,2,0,0,3,21,Spring,2014
CSIS,CIS,CIS    60A,1416,84,7,5,1,2,0,8,23,Spring,2014
CSIS,CIS,CIS    60A,1417,259,13,2,1,0,0,10,26,Spring,2014
CSIS,CIS,CIS    60A,4085,260,5,3,5,0,4,5,22,Spring,2014
CSIS,CIS,CIS    60B,1418,84,7,4,1,0,1,4,17,Spring,2014
CSIS,CIS,CIS    70,3327,260,9,3,1,0,3,7,23,Spring,2014
CSIS,CIS,CIS    88A,1419,256,1,0,0,0,0,0,1,Spring,2014
CSIS,CS,CS      3,1634,261,4,4,16,5,3,5,37,Spring,2014
CSIS,CS,CS      3,1635,262,2,9,8,3,4,7,33,Spring,2014
CSIS,CS,CS      3,1636,262,5,9,9,2,4,8,37,Spring,2014
CSIS,CS,CS      3,1637,262,7,10,5,3,2,7,34,Spring,2014
CSIS,CS,CS      3,1638,246,13,7,9,4,0,11,44,Spring,2014
CSIS,CS,CS      3,1639,262,5,9,6,2,3,7,32,Spring,2014
CSIS,CS,CS      3,1640,246,13,11,2,1,0,6,33,Spring,2014
CSIS,CS,CS      3,1641,246,14,6,4,2,0,7,33,Spring,2014
CSIS,CS,CS      3,1642,246,14,11,2,0,1,1,29,Spring,2014
CSIS,CS,CS      3,4105,261,23,12,8,0,5,6,54,Spring,2014
CSIS,CS,CS      9A,4106,254,8,4,4,1,1,4,22,Spring,2014
CSIS,CS,CS      9B,1643,255,11,0,0,0,1,2,14,Spring,2014
CSIS,CS,CS     15,1644,255,4,7,3,0,3,12,29,Spring,2014
CSIS,CS,CS     15,1645,263,9,7,5,0,3,13,37,Spring,2014
CSIS,CS,CS     15,4108,263,9,4,3,0,3,14,33,Spring,2014
CSIS,CS,CS     17,1646,264,28,4,1,0,3,8,44,Spring,2014
CSIS,CS,CS     19,1647,255,5,6,2,0,4,10,27,Spring,2014
CSIS,CS,CS     20A,4109,264,19,9,3,0,2,8,41,Spring,2014
CSIS,CS,CS     37,4110,265,10,0,1,0,1,3,15,Spring,2014
CSIS,CS,CS     40,4111,266,17,14,2,0,4,6,43,Spring,2014
CSIS,CS,CS     42,4112,254,16,14,5,1,5,9,50,Spring,2014
CSIS,CS,CS     50,1648,267,23,11,6,0,1,7,48,Spring,2014
CSIS,CS,CS     50,4113,267,16,12,8,0,4,13,53,Spring,2014
CSIS,CS,CS     50,4114,267,13,13,5,0,2,8,41,Spring,2014
